-4.655468140272590698e-04,-1.902602571591888929e-04,3.319172815780264962e-03,1.850675330939081670e-03,1.234875415147432785e-02,-2.381678244949081338e-03,2.673579748439525866e-02,1.071389478078022678e-02,1.659453686526614347e-02,3.068521028695102987e-03,7.812395052463629030e-02,1.802199344421100136e-02,5.427715313648803167e-04,-5.299689921538393560e-05,3.544269941476902580e-03,1.759022772342416861e-03,-5.645935773824368661e-03,-4.412580471112273906e-04,2.398558543543535468e-02,1.124915234347319964e-02,1.120573769366921268e-01,6.783594745100717666e-04,1.893868002519822347e-01,6.006461712381551410e-02,1.076748938329759042e-01,1.279244340475738442e-02,6.161219643221953479e-01,9.938957691059092936e-02,2.736302563600598401e-03,-2.859041761948090876e-04,2.644999341235594256e-02,1.135824559219722474e-02,-6.492531426606038859e-03,-4.961012572979678565e-04,2.390314593733215004e-02,1.148787863080239294e-02,1.169139949227668285e-01,-2.015016078049798078e-03,1.907014458784065669e-01,6.319962613832011411e-02,1.077307971978000156e-01,-9.816133001233854488e-03,6.358899035120522125e-01,1.009035521791079443e-01,3.057229897255870146e-03,2.556443346745495421e-04,2.988762359988560158e-02,1.005196038009367049e-02,-6.131420262398553462e-04,7.790489738856892278e-05,3.236613425249203202e-03,1.687694297914449186e-03,1.293120122239000379e-02,1.415389049565759019e-03,2.695860401357472180e-02,1.028935570812985340e-02,1.767947639459255954e-02,-1.698708302504087480e-03,8.364290479690811297e-02,1.837189800413090157e-02,3.122598056562239785e-04,-1.625983259781535050e-04,3.939366715262958805e-03,1.624965672791692066e-03
-2.899988656589319309e-05,-1.109777101070992392e-04,7.573746728874400196e-03,5.511229608025214680e-03,3.780971802198204723e-03,-2.798010125383079000e-03,5.770289244519290206e-02,4.382513964525128203e-02,6.516845796910792840e-03,-4.950634421908308401e-04,5.544995541884737561e-02,4.438142011625849370e-02,3.886855739449567157e-04,4.368629480351782397e-04,7.883032553913435839e-03,6.138140756303093332e-03,2.288474023967158096e-03,-6.163730696629536035e-04,5.352670567175021876e-02,3.553782699959760066e-02,5.427226123858337747e-02,2.034144926320449048e-02,4.515726341854174875e-01,2.810531717878355651e-01,3.557929450689161638e-02,4.201550600896258175e-02,4.087059287047839495e-01,2.783927246456656679e-01,-1.184061788391566365e-03,-5.056826185055549603e-04,5.436534180358947727e-02,3.766216810562807160e-02,1.245381140207352938e-03,-9.091361654658586299e-04,4.769173395949639904e-02,3.692070282170480111e-02,9.168211892180880285e-02,-2.470457906406692966e-02,3.152168849129465267e-01,2.536585994677828526e-01,-1.106029000524483275e-02,-5.383497489121857882e-02,3.101074473130739362e-01,2.691651776527301809e-01,4.195911535031079422e-03,-2.939023451072978257e-03,5.087123268292743916e-02,3.800827529446420411e-02,5.077673557426701364e-04,2.830810835860845284e-04,6.973947878946156614e-03,5.782160602577758254e-03,3.199140669874165309e-03,1.737531082803391589e-03,4.010823676347897299e-02,3.753651934970596293e-02,4.601183471682400612e-03,1.396001551337219381e-03,4.216330181483084888e-02,3.941805492917109521e-02,8.299225305671569138e-04,2.757146153444274680e-04,6.593773243228590736e-03,5.559589442667330073e-03
-2.011055780235350486e-04,-7.260745812790062124e-04,9.968816954164136726e-03,7.603392176134453860e-03,2.308209730045374108e-02,2.398997821795122772e-03,5.901907059495851982e-02,4.412598655129611885e-02,3.488834300983474808e-03,7.721876552160793564e-03,3.200378861505816241e-02,3.027391149960118044e-02,-1.492824185001791898e-03,8.765950102506487240e-04,6.931019123487086944e-03,4.615523293787148970e-03,-1.013858963963446165e-02,1.455356589264386298e-03,6.899523130324601572e-02,5.559301977449828541e-02,2.727055638607535082e-01,-4.997821920597873488e-03,5.011390527905945635e-01,2.766893596885957596e-01,1.923336967526621810e-02,2.322327421725652041e-02,1.341676414735846201e-01,1.212734949815443136e-01,-1.924761563023084238e-02,1.431346942376983313e-03,4.571879990378283076e-02,2.462288658804757252e-02,-6.353633853776463614e-03,1.836791632034639847e-03,6.739874960659035519e-02,5.415199324913907986e-02,2.495751329123567230e-01,1.699855448127703811e-02,4.957620417146377800e-01,2.928083763547137952e-01,1.229316671574906539e-02,-2.757678665750772778e-02,1.345886698069228560e-01,1.242182354387491028e-01,-1.739020961495195416e-02,-1.838118691056309529e-03,4.623284216488599691e-02,2.476019622889859967e-02,3.815744279247475874e-05,4.688672584986759511e-05,9.124556833029760436e-03,6.874002091008233652e-03,2.194354962724094638e-02,-3.481924289019670566e-03,5.972719482320561907e-02,4.175114468777701981e-02,1.895671984798464813e-03,-8.207086573461280787e-03,3.055202412593375702e-02,3.056491125581283982e-02,-1.770599329753992429e-03,-1.022084912337506901e-03,7.265918132852115276e-03,5.056461485649118084e-03
-6.695146538305811077e-04,1.170376667154730702e-04,6.242905201234078862e-03,2.697847107206749299e-03,1.334818623175865714e-03,-1.331292221558830723e-03,5.237490755271399095e-02,1.937280586184741277e-02,3.296248594730841891e-02,-8.305867177368514171e-04,6.463710989451394717e-02,1.632765367858338146e-02,-5.438708085246318031e-04,2.446785457222559225e-04,3.613006984861293416e-03,1.695156786796372592e-03,-1.517716299474211605e-03,5.866503177655137471e-04,4.385449484290256800e-02,1.805815103478488476e-02,-1.720980364270406626e-02,-1.030584291869023929e-02,3.927781321368850054e-01,1.147664125123017687e-01,2.519546430688222038e-01,-1.117220719174367993e-02,4.626776246757768329e-01,8.975312296770020237e-02,-4.491404112760386154e-03,1.081468950926481147e-03,2.788935618196673044e-02,1.027704892308423101e-02,-4.872503174235643525e-03,1.278065414785864180e-04,4.471586534889396281e-02,1.888058796322292926e-02,-4.154045912221450421e-02,8.569715979815973467e-03,3.816976355505989904e-01,1.172207039227329828e-01,2.837328007640129712e-01,1.605860257758477336e-02,4.589900248325787246e-01,8.738042772715011453e-02,-4.185214889825971188e-03,-5.591018649996363707e-05,2.906631259461348385e-02,1.043038337570423302e-02,-4.447446011455097911e-04,-1.196479538775486052e-04,5.999344091375408312e-03,2.986316961898560080e-03,-4.434935377045277904e-03,1.049888156219876568e-03,4.797343198385844998e-02,1.896261282174011020e-02,4.017823123921781397e-02,3.430423878694609848e-03,6.433779861569607905e-02,1.673594720489050836e-02,-4.256290232113914274e-05,-2.859336969837778094e-04,3.756730913664782078e-03,1.776278458892434093e-03
1.115222703581104750e-03,-1.268290111105032335e-03,7.637857104625627239e-03,7.128437421093146084e-03,1.145463144052997172e-02,-2.775914274071315108e-03,5.021350715914505575e-02,5.337690912083090100e-02,1.330494210224473714e-02,1.684545908952933936e-03,5.180842717778561674e-02,5.136895684648278004e-02,5.563980287829783282e-04,7.192611517727787087e-04,7.855770693756917999e-03,7.648849879999571576e-03,-4.679202672664110538e-03,-7.197897185953838241e-03,5.710777068784850252e-02,4.415177686735616974e-02,5.821425586154087978e-02,-1.339089732462307447e-01,2.995551247433356767e-01,2.993721050508133530e-01,1.932885948258926123e-01,-7.115645638340840906e-02,3.735134970718229641e-01,2.775874415100531012e-01,1.691351930931744244e-03,-2.974359242382595752e-04,5.760324197445478023e-02,4.182719720555901077e-02,-8.568402237556097326e-03,-1.808257286126356729e-03,5.069414440655918563e-02,3.577216553884710742e-02,4.348967927815342027e-02,2.607295532261134571e-02,2.503865370290533354e-01,2.046802805235543032e-01,2.725224848931216415e-01,3.751001170355367648e-02,3.980431116474461017e-01,2.337005293838263498e-01,-6.625383596975007935e-04,-9.579004283739166615e-04,6.163786311024037345e-02,4.129983907917673946e-02,-1.224165289063108397e-04,8.366668908995850227e-04,7.739419870502278753e-03,6.195502680970700268e-03,1.395696454869376282e-02,8.360447553530093306e-03,4.778757866065438953e-02,3.915756602350826954e-02,2.425798146197597621e-02,5.143082799818506339e-04,5.250530833198788910e-02,4.491181875139398094e-02,-1.424018609984816386e-04,-4.526811439811655570e-04,8.538261800974864674e-03,7.170701888652113512e-03
-1.523701847918032147e-03,-5.413090716532873792e-04,8.583591571911953350e-03,5.899915699395535777e-03,3.050758187508693584e-02,-1.392243802088991185e-03,6.369425288771525528e-02,3.860380536595948986e-02,1.906133726393599917e-02,8.085891959550103869e-03,4.209212077883621450e-02,3.731749285401599753e-02,3.143260158308243618e-04,3.364197871941599738e-04,8.939538455220601143e-03,6.223815902134680056e-03,-4.510663628025196777e-03,-1.856307379854762844e-03,6.085756869447635914e-02,3.836571966132080319e-02,2.608880531297962380e-01,1.805686843138960135e-02,4.828688597230070823e-01,1.905317089380058060e-01,1.024088644070156040e-01,4.209694953403910443e-03,2.497661422223662886e-01,1.978183995728214351e-01,-2.372938212555357647e-03,-1.510151128682035021e-03,6.427135344950343776e-02,3.923928418654433481e-02,-4.035117403312568629e-04,-2.054996859342666810e-03,6.032223580046307265e-02,3.733026763992001312e-02,2.637070296204670483e-01,-1.789576164573868436e-02,4.566843632149369947e-01,1.816416092038358465e-01,7.604769601649637167e-02,-3.397359951775625470e-02,2.323253883737814718e-01,2.105411316382966302e-01,3.253106213677505777e-03,-3.153637215989090262e-03,6.262027028444136501e-02,3.978906541246256257e-02,8.262635413938045027e-05,3.232840603222699285e-04,8.036848738375337517e-03,5.421539752479808891e-03,3.171916800146046267e-02,-1.369350917628599056e-03,6.229055842563312878e-02,3.578092546317060418e-02,1.077849721207726173e-02,-6.868831968672176047e-03,3.925785582436065041e-02,3.789197229014784618e-02,8.111524377348880389e-04,-3.262284746055357744e-04,8.938510374170849024e-03,6.380033642029677918e-03
-4.419244965078497601e-04,4.176905508650042404e-05,6.588215527158954206e-03,2.358285986118491447e-03,-1.285954790100244521e-03,-1.054892985449887039e-04,6.015181228659055579e-02,1.788657226375703346e-02,7.637887355451533980e-03,4.736898564144803592e-04,5.739636774469208946e-02,1.791976833329438079e-02,-5.271743381445670798e-04,-1.127241062904344078e-04,6.270297960516062717e-03,2.387267561216328392e-03,-7.716943856411393604e-03,-5.416305248309334630e-04,4.957469182464029067e-02,1.474076605696812356e-02,-3.071836420424957359e-02,-5.667669050448034818e-03,4.828771329572751347e-01,1.092217548262716664e-01,8.492226690689351487e-02,-3.423687045987495840e-03,4.318166349504911627e-01,1.006701087561555213e-01,-4.574388695560541868e-03,6.254383777970589069e-04,4.528756725548584161e-02,1.296925944751707409e-02,-9.709092342780216434e-03,-2.296219961232929575e-04,4.685768113556134512e-02,1.369113705045757641e-02,-2.445461751406406703e-02,5.479896148124616465e-03,4.880069390220462267e-01,1.020983031397367374e-01,8.492620027940367411e-02,7.746442429362229883e-03,4.497909817212031869e-01,9.567044101181035320e-02,-4.678905192991081145e-03,5.207084308680295578e-04,4.506645309413457451e-02,1.248387261532709486e-02,-8.709229265367138826e-04,9.630935714308487008e-05,6.510901471953720390e-03,2.297004223417511114e-03,1.165168278665380114e-04,-4.618560450053341669e-04,6.071423733923241028e-02,1.681565714918757670e-02,8.178768466626393230e-03,2.758781386735689560e-05,5.958663212203518106e-02,1.668683234064080589e-02,-7.473949282085593513e-04,8.680759185822285642e-06,6.472934919408012897e-03,2.197609477232870950e-03
1.012756819840256574e-04,-8.256119481157874525e-06,7.645497094130231618e-03,4.666582627419664682e-03,-4.306197242759610480e-03,-3.952919914988205913e-03,4.593272705133708694e-02,3.155410383266234187e-02,1.038013929679032325e-02,-9.714783030046558829e-04,5.399594838538810532e-02,3.392120266983670446e-02,2.827213381358853321e-04,1.351151358297401656e-04,8.351079939496686144e-03,4.839450811472025341e-03,1.070573805535248238e-02,3.322894703795451453e-04,6.021124909018414628e-02,3.299535124503553268e-02,-1.042545665798361720e-01,-1.003560777014446750e-02,3.340191895999605198e-01,1.922321860634144952e-01,1.529932376016704121e-01,-1.390136506256947971e-02,4.683962577865231625e-01,2.325474431353905524e-01,1.669085644128307389e-03,-1.420243763958940232e-03,6.539844388945137421e-02,3.455014231592597879e-02,4.744973753172212518e-03,-2.076981123860214499e-03,5.830106266704023626e-02,3.076196109639511150e-02,-7.982855120198824317e-02,-6.312204077692142729e-05,3.600736628922205362e-01,1.962179603084685531e-01,1.423231282729713887e-01,1.701308738669861723e-02,4.290837355076319581e-01,2.252925787653241585e-01,7.664125237618023279e-04,-3.214058237120754127e-04,6.213810582837418772e-02,3.250797744027326269e-02,-2.854073820690957624e-05,2.193671778730364654e-04,7.760431963972581372e-03,4.802076273878648667e-03,-2.470050501506129703e-03,3.446940347272334487e-03,5.031636012718082585e-02,3.197357897232804003e-02,1.024409438453274465e-02,-5.938922812891285442e-04,5.157204070054585698e-02,3.302873036277198526e-02,1.442780431095757676e-04,-1.136293288962200384e-04,7.886492935398963303e-03,4.796351407865238892e-03
-5.419581529251422123e-04,-6.190064822270493778e-04,7.277441759899099319e-03,4.057283109844166819e-03,2.839293943310073134e-02,3.283655690447095672e-03,5.173773005306019079e-02,3.099900984670966517e-02,3.409509159198188290e-03,5.838755301240604670e-03,4.722693157689818871e-02,3.732991316531487913e-02,-5.129576929559897646e-04,5.937706959034949605e-04,7.548167600893884721e-03,6.402765463720275219e-03,-5.886221811124393855e-03,-1.876864614707367479e-03,4.697073944558760594e-02,2.377665482345036815e-02,2.798392440209968579e-01,3.705016068522804656e-02,3.849428424014234573e-01,1.506737023416274690e-01,-4.061156044753197469e-02,4.410160250658422265e-02,3.352778336771252699e-01,2.660027929353266374e-01,-3.162490475446064903e-05,4.452945663701365496e-04,5.410445438898912190e-02,4.416217535123552473e-02,-8.650130645208836677e-03,3.281162953000003359e-03,4.547625442830634940e-02,2.445321846703937818e-02,2.971427728123265943e-01,-3.671410558267529378e-02,3.952039429601633125e-01,1.477683051577153572e-01,-1.985900790875663735e-02,6.628847675022799153e-03,3.164613609254921522e-01,2.670745843634853012e-01,2.106127617600640073e-03,7.378561515426309766e-03,5.580067990418034751e-02,4.392529741579768998e-02,-1.447032393639768573e-03,1.697756563411321421e-03,6.619939651260077149e-03,4.632490175970574442e-03,2.774832343150271385e-02,4.022573730768152578e-04,5.229654679742625628e-02,3.203361192147054226e-02,1.217480218961444240e-02,-9.000524799084166222e-03,4.781650410929940559e-02,4.313854868348053484e-02,-4.050924788633942131e-04,1.966813483147029093e-04,7.129720117037958299e-03,6.511922410627796372e-03
-2.914631372782570647e-04,-1.021476085904154995e-06,2.833739603731550045e-03,1.373818176046411130e-03,2.943306518412362044e-02,5.882472972730090621e-03,7.836566676744831372e-02,1.928698900916610628e-02,-1.581578152100082679e-03,8.052484252438400856e-04,4.404923041180705545e-02,2.023558706589936515e-02,-2.109164283657473718e-04,3.115490656996133334e-05,4.645347151417100404e-03,2.998347422035784089e-03,-1.356436228245406876e-03,-2.677004656160369392e-04,2.265155085726176798e-02,8.472906189483278561e-03,1.763299760816535999e-01,2.148942499337085088e-02,5.962520173562120274e-01,9.648409127288223863e-02,-3.822189181365634458e-03,5.252289536909116388e-03,2.632365091125553613e-01,1.113797845562395500e-01,-2.670927686695526420e-03,4.930598269566911773e-04,3.292060863177966035e-02,1.873723964292100391e-02,-2.756474246435490147e-03,3.282676015664472429e-04,2.218468521866330187e-02,8.526732175156596233e-03,1.520476670193123825e-01,-9.716405611613479487e-03,5.930142399727129643e-01,8.904581418979187757e-02,2.877519315746261686e-02,-1.012018495018671832e-03,2.261851341798413739e-01,9.945659645607851651e-02,-6.037412241496542195e-03,1.242145766958302044e-03,3.606731340432164923e-02,1.834873534800643066e-02,-8.302974661597141513e-04,-1.937781596820126488e-05,2.925568157176388143e-03,1.388135592909164016e-03,2.326595104962214666e-02,-3.997725693200991984e-03,7.900166482622031361e-02,1.737465990062052670e-02,4.595292852814807441e-03,-1.420507610145565255e-03,3.650881631491594004e-02,1.546924914845141698e-02,-6.046316276665687902e-04,-6.478199929618451251e-05,4.918533918885107867e-03,2.678075917632005351e-03
